Category,Text,Link,Source
1,"fernando ruiz gómez ministro salud protección social presentar plan nacional vacunación covid anunciar país comprar   millón dosis biológico   millón colombiano aplicar gratuitamente   cuenta vacuna requerir dos dosis persona 

 gobierno nacional firmar   diciembre contrato astrazeneca   millón dosis   diciembre pfizer mismo cantidad además   octubre suscribir acuerdo multilateral mecanismo covax   millón dosis total   millón llegar colombia transcurso próximo año 

 proceso alistamiento realizar enero vacunación masivo iniciar febrero si suceder país acceso vacuna prueba iniciar enero proceso vacunación prueba asegurar 

 ministro enfático afirmar todo decisión adquisición plan ser tomar rigor técnico siempre dar información concreto base contrato convenio cierto estrategia basar adquisición portafolio diversificado buscar siempre balance costobeneficio arriesgar recurso público fin entregar vacuna seguro eficaz ciudadano 

 asimismo explicar principio plan vacunación basar pilar beneficencia solidaridad equidad justicia transparencio progresividad primacío interés general eficiencia 



 plan vacunación 

 plan nacional vacunación objetivo primero fase reducir mortalidad incidencia caso grave covid así proteger trabajador salud mientras segundo fase reducir contagio generar inmunidad rebaño 

 acuerdo proyección dane   colombia   habitante poder generar inmunidad rebaño según evidencia científico explicar ruiz gómez necesario vacunar   población equivaler   millón colombiano 

 actualmente registrado   persona caso positivo covid incluir fase inicial programa vacunación decir total persona vacunar propiciar inmunidad rebaño   cifra poder cambiar acuerdo evolución pandemia 

 momento vacuna adquirido representar   millón persona poder decir adquirida   vacuna alcanzar fase   inicio fase   apuntar 

 jefe cartera salud decir gobierno colombiano encontrar negociación completar número necesario vacunar   millón persona 

 aclarar estudio prueba realizado vacuna ser mayor   año menor edad sujeto inmunización primero instancia exista evidencia científico garantizar seguridad población menor   año 

 cuanto grupo poblacional comorbilidades ruiz gómez indicar encontrar plenamente identificar persona cual aplicar biológico sumar   paciente enfermedad hipertensiva diabet insuficiencia renal epoc asma vih cáncer tuberculosis hepatitis c obesidad 

 además   persona   año adelante   trabajador salud incluido personal apoyo logístico hacer parte grupo priorizado primero fase vacunación 



 acceso vacuna 

 funcionario reconocer total disponibilidad recurso parte gobierno nacional tener acceso vacuna esfuerzo fiscal hacer hoy hablar grupo vacuna mercado necesario tener cuenta   desarrollo curso saber segundo semestre   grupo empresa productor vacuna llevar mercado plataforma interesante innovadora cual poder ofrecer dentro portafolio colombiano 

 cuanto programación vacunación ministro ruiz gómez indicar país cinco etapa",https://www.minsalud.gov.co/Paginas/Colombia-adquirio-40-millones-de-dosis-de-vacunas-contra-el-covid-19.aspx,minsalud
0,"portal español okdiario informar tras dato publicado pago   dólares parte régimen nicolás maduro secretario general poder pablo iglesia último hallar culpable autoridad español 
 aparentemente iglesia turrión recibir monto cuenta nombre banco euro pacific paraíso fiscal isla granadino 

 además sentencia máximo tribunal españa desestimar demanda secretario general poder mismo portal divulgar información dado acuerdo apuntado titular juzgado primero instancia número   madrid dato atentar derecho honor 
 magistrado encargado condenar iglesia costa procedimiento judicial luego largo proceso iniciar pasado   mayo",https://maduradas.com/ay-papa-pablo-iglesias-pierde-juicio-declarado-culpable-recibir-mas-272-000-dolares-del-regimen-chavista/,maduradas
1,"objetivo vacuna covid inmunización ténganlo bien seguro mensaje dar genetista argentino luis marcelo martínez asegurar fertilidad femenino correr peligro vacuna prevenir sarscov generar respuesta inmunológico proteína sincitín crítico desarrollo temprano placenta modo según galeno vacuna inmunizacer población propio embarazo 

 médico asegurar nuevo coronavirus constructo informático afirmar incidencia vacuna proteína sincitín desencadenar caso esclerosis múltiple secuela neurológico asimismo señalar consecuencia lugar independientemente variante técnico vacuna ofrecer explicación alguno decir querer perder tiempo él inferir embargo hacer referencia vacuna diseñado ingeniería genético basada arn mensajero arnm mrna modernaniaid bnt biontechfosun pharmapfizer producido vector adenoviru chadox astrazenecauniversidad oxford sputnik v instituto estatal gamalea rusia 

 entrevista publicar canal digital argentino todo verdad primero soler difundir desinformación teoría conspirativa marcelo martínez registrado sistema integrado información sanitario argentino médico genetista formar parte así llamado junta argentino revisión científico organización figurar registro nacional sociedad país tampoco contar sitio web solo existencia red social través junta marcelo martínez firmante publicar julio pasado documento aprobación comunidad científico afirmar vacuna basado ingeniería genético ocasionar infertilidad masculino afirmación verificado afp factual 

 afp verificar falso video agosto pasado martínez afirmar vacuna coronavirus producir daño irreparable genoma humano 

 vacuna basado ingeniería genético 
 vacuna prevenir coronavirus ser objeto mucho desinformación largo pandemia particular vacuna basado arn mensajero arnm producido vector adenoviru ambos tipo utilizar ingeniería genético generar respuesta inmunitario diferencia vacuna tradicional emplear virus atenuado inactivo toxina inactivada 

 objetivo vacuna dar instrucción célula fabricar proteína espiga s sarscov nuevo proteína reconocer extraña sistema inmunológico montar llamar respuesta inmune memoria explicar afp factual doctora maría victoria sánchez investigador laboratorio inmunología desarrollo vacuna imbecucctconicet argentino nuevo encuentro patógeno respuesta inmunir capaz reconocer él atacar eficientemente concluir sincitina idéntico sarscov 
 video viral genetista martínez afirmar proteína espiga s nuevo coronavirus idéntico proteína sincitín clave embarazo poder llevar él cabo afirmar intención vacuna erradicar nuevo coronavirus sino esterilizar mujer 

 si generar inmunidad supuesto proteína s viral realidad montar respuesta sincitina   consecuente infertilidad femenino decir 

 sincitina efecto proteína contribuir formación placenta explicar afp factual kenneth witwer profesor patología neurología molecular comparativo escuela medicina universidad johns hopkins unidos",https://www.eluniverso.com/larevista/2020/12/24/nota/8740546/es-falso-que-vacuna-coronavirus-esterilice-mujeres/,eluniverso
1,"gobierno puebla anunciar confinamiento evitar colapse sistema salud pandemia coronavirus extender día   enero 

 rueda prensa gobernador luis miguel barbosa indicar buscar reducir movilidad frenar contagio pues volver ruta colapso sistema salud 

 indicar forma ratificar llamado alerta máximo puebla día   implicar prohibir apertura negocio actividad esencial seguir vigente medida restricción cuanto industria considerado esencial aforo permitido   ciento 

 asimismo advertir mayor presencia policíacar calle cumplimiento norma   jesús ramírez subsecretario transparencia indicar encontrar amarillo tendencia ascendente principalmente zona tehuacán capital zona metropolitano rojo 

 secretario salud josé antonio martínez indicar segundo día grave tras nuevo confinamiento covid   contagio mil   hospitalizado ser justamente punto preocupar pues pico pandemia   julio mil   hospitalizado 

 mantener él tendencia día   enero tope día   llegar mil   poner capacidad instalado materia salud extender zona actualmente destinado atención enfermedad decir",https://www.elfinanciero.com.mx/puebla/puebla-extiende-confinamiento-hasta-25-de-enero-para-evitar-aumento-de-casos-de-covid-19,elfinanciero
0,"comunicado vicepresidente federación ajype 
 don antonio hidalgo gomez 
 estimado amigo compañero aunque tarde comunicar gran noticia 
 director muface poner contacto telefónico presidente asociación jubilado manifestar próximo día   julio firmar madrid nuevo convenio muface principal noticia dedicar   rebajar copago medicamento 
 decir farmacia jubilado viuda pagar igual jubilado viuda adscrito seguridad social 
 vez firmar convenio dar instrucción farmacia aplicar nuevo norma cobro medicamento 
 natural noticia efecto domino pues ver beneficiado jubilado viuda   pertenecer muface   incluso retirado viuda guardia civil fuerza armado isfa 
 decir satisfacer gran logro conseguido asociacion jubilado animar seguir luchar derecho constitucional mayor 
 vez firmar convenio dar instrucción farmacia aplicar nuevo norma cobro medicamento 
 natural noticia efecto domino pues ver beneficiado jubilado viuda   pertenecer muface   incluso retirado viuda guardia civil fuerza armado isfa 
 ajype seguir luchar 
 buen día feliz martes 
 federación asociación jubilado pensionista español movimiento ajype",https://www.facebook.com/groups/757372761427985/permalink/1072363243262267,facebook
1,"integrante sector salud querétaro negar aplicación esquema denominado código azul dar atención paciente mayor posibilidad sobrevivir covid 

 medicina desastre definir persona posibilidad tener vida calidad falta recurso suponer hospital ventilador grado capacidad ver rebasado analizar sobrevida atender poder tener mayor calidad vida explicar carlos casilla coordinador estatal centro regulador urgencia médico crum cierre edición información administración estatal arrojar pasado   enero hospitalización entidad alcanzar   ciento asimismo gobierno advertir causa tendencia caso activo probable semana romper primero vez frontera   ciento 

 término código azul reiterar carlos casilla emplear medicina guerra desastre grande magnitud 

 aún llegar aún desconocer si hacer querétaro menos ninguno indicación manera oficial señalar coordinador crum hospital contar estrategia 
 doctor hugo daniel cerrillo director hospital general querétaro descartar aplicar vaya implementar esquema hospital entidad 

 establecer considerar hospital contar estrategia optimizar atención acuerdo gravedad paciente trabajar mediante triage internacional optimizar recurso tiempo atención nunca negar atención dilatar paciente merecer tiempo atención evaluación explicar doctor decir pensar escenario guerra habilitarir cama espacio ocupar cama 
 epidemiólogo queretano miguel hernández comentar llenar hospital querétaro 

 acuerdo sistema red infección respiratorio agudo grave irag pasado   enero centro ismael vázquez ortiz issste hospital general regional   marqués imss hospital general zona   san jual río imss lugar reportar   ciento ocupación cama hospitalización general 

 verdad prácticamente lleno paciente salir nivelar egreso ingreso mientras egresa   persona llegar     tasa recambio brutal bajar nivel compartir 

 código azul doctor aclarar triage guerra surgir distorsión tema ciudad mexico negar aplicar hospital 

 

 falta personal 
 peor escenario quizá nosocomio poder adoptar código azul tener margen maniobra señalar doctor luis vázquez trabajar hospital queretano llegar elección quién vivir morir tal vez primero presentar falta recurso humano precisar decir personal médico agotado 

 tema si seguir así poder llevar yo alcanzar personal médico tener elegir quién vivir pasar tema quién atender enfermo declarar 

 

 

 cuándo usar código azul 
   seattle decidir quién candidato primero tratamiento hemodiálisis noticia revista life titulado they decidir who lives and who dies decidir quién vivir quién morir relatar historia paciente poder sobrevivir gracia tratamiento decisión comité formado siete ciudadano decidir quién vivir quién candidato tratamiento 

   marzo   sociedad italiano anestesia analgesio reanimación terapia intensivo siaarti elaborar guía recomendación ético admisión tratamiento intensivo suspensión mismo tomar consideración condición excepcional desequilibrio necesidad cantidad contagiado requerimiento recurso disponible número cama uci respirador artificial 

 utilización triage clasificación derivar sistema estructurado ubicar paciente según grado urgencia presentar priorizar asistencia mismo garantizando valorado urgente atendido forma prioritario",https://amqueretaro.com/queretaro/2021/01/14/descartan-codigo-azul-en-queretaro-no-se-excluira-a-pacientes-con-covid-19/,amqueretaro
1,"kampala quedar confinado causa covid soltero capital ugandés dedicar buscar pareja confinamiento decir allar creed trabajar márketing digital amigo poder acudir establecimiento local comprar anticonceptivo creed depender preservativo gratuito distribuido fondo población naciones unidas fpnu través aplicación llamado safebodo distribuir medio motorista embargo tres amigo encontrar ahora embarazo planificado mitad carrera universitario movíamos trabajábamos pasar así tiempo libre explicar joven   añosmientra acomodado singapur acceso método anticonceptivo fácil joven reacio formar familia pandemia ahora aun medio recesión mundial gobierno tratar convencer población reproducir ofrecer subvención excepcional   dólares singapurens   euros tener hijo próximo dos año además pago plan ahorro existente keith siquiera compensar coste convertir él padre saber esposa pasaremos bien próximo    año hijo decir hombre   año ir poner riesgo demasiado pronto menos dentro mes seguro cuál efecto covid tasa fecundidad ahora bien parecer surgir diferente patrón país rico pobre poco mujer querer tener hijo momento incertidumbre mundo rico mucho resistir formar familia ampliar él embargo lugar pobre mujer soler tener menos capacidad decisión asunto poder marcha auge demográfico gobierno intentar adaptar él sólo singapur tratar aumentar tasa natalidad suga yoshihidir nuevo primero ministro japón pedir hacer dos semana seguro médico cubrierar tratamiento fertilidad in vitro 

 cifra gobierno japonés mostrar caída   nuevo embarazo tres mes siguiente mayo comparación año pasado",https://www.lavanguardia.com/vida/20201103/49166020366/the-economist-pandemia-coronavirus-reduciendo-nacimientos-paises-ricos.html,lavanguardia
0,"presidente rusiavladimir putín destrozar ideología género entrevista periodista norteamericano megyn kelly tratar discurso devastador ideología hacer nunca líder europeo 
 putin comenzar hacer analogía exponer punto vista suponer decir mejor presidente mundo alguien preguntar dónde surgir autopercepción poder argumentar él decir ser elegir tres vez hecho ostento récord ser mandatario tiempo cargo caída urs si agregamos reconocimiento obtener valer autopercibir yo mejor presidente mundo si alguien ocurrir pensar contrario tratar fóbico encargar castigar él ser suficiente crear ley nadie poder decir mejor presidente si visitar psiquiatra discrepar conmigo apelar conocimiento diciéndome mejor trastorno narcisista describir siquiatra atrevido entonces hora crear lobby reúno colega pensar mejor mundo gente recurso suficiente presionar cualquiera decidir ir manual salud mental obligar quitar trastorno narcisista página olvidar diagnosticar fóbico 
 ridículo ley inglaterra prohíbir médico llamar madre embarazado ofender mujer sentir hombre minoría disforia imponer él encima 
 analacer realidad nadie deber justificar él ser homosexual movimiento activista denominándono trastornados querer acostarno transexual costar entender cama comparto querer 
 si usted querer ir vida decir oso panda supuesto molestar si usted ir tratar yo fóbico observar usted oso panda si usted comenzar insinuar padezco alguno suerte trastorno querer ir cama esposa lugar oso panda pedir tomar él serio querer crear ley poder decir palabra niña niño decir niño pene convertir delito odio delito odio biología clase mundo vivir prohíbir común satisfacer minoría irracional 
 usted noción aberración canadá padre repudien enseñanza ideología género hijo quitar 
 punto periodista espetar putin si sentir hombre quién usted decirmir hombre 
 putín bueno caso sentir ballena azul superpoder mutant suponer ahora hablar serio tratárar desorden alimenticio ideología persona anoréxico percibir gorda aunque peligrosamente delgado según ideología debeer decir él gorda impulsándola así muerte psiquiatra decir transexual padecer trastorno tratémoslo fóbico 
 mismo ideología poder aplicar él cualquiera cosa japonés pasar si exijo ciudadanía gobierno unidos sentir estadounidense 
 ideología género carecer sustento negar someter yo capricho poco 
 favor vladimir putin negar hacer parte movimiento",https://www.facebook.com/groups/176567826914116/permalink/434447057792857/,facebook
1,"vuelo drón baño bajo cascada circulación pista uso restringido mes noviembre provincia huesca confinado cerrado visitante famoso youtuber madrileño hacer llamar alfonwhat   seguidor canal you tube   instagram colgar red social vídeo vacación   día pirineo exhibir proeza amigo aventura poder pasar factura parque ordés escenario buen parte vídeo denunciar imagen servicio protección naturaleza guardia civil 

 vídeo detectar trabajador parque autor colgar canal you tube cuenta instagram pasado domingo   diciembre bajo título paraíso españa poco gente conocer rutar salvaje pirineo ignorar espacio protegido visitar cada año   persona 

 alfonso s encender red social grabación difundir ampliamente solo   hora ciento opinión uno jalean afear conducta pirineo noviembre afirmar primero segundo filmación época provincia huesca sometido cierre perimetral acompañar tres amigo aventura   día pirineo desarrollar mayor parte parque nacional ordesa monte perdido llegar furgoneta camper varios miembro grupo provisto traje neopreno realizar temerario salto cerca cascada primero lanzar puente luego rezar rizo hacer techo furgoneta él acompañado pirueta salto mortal 

 jugar reconocer tirar él vacío primero zambullir río araza bajo cascada estrecho probar lanzar él varios metro altura poza descartar tierra ladera descomponer valorar siempre riesgo advertir alfonso s obstante buscar lugar arrojar él agua tras echar suerte quién salta decir tratar uno badina sitio identificar recomendar hotel alojar   lista infracción largo además violación confinamiento incumplir varios prohibición recogido normativa parque bañar él río hacer volar dron paso pista cuta uso restringido caso manos seprona investigar imagen identificar protagonista ver alcance sanción mayor parte multa conducta irregular espacio rondan   euros pronto pago añadir poder derivar él burla restricción movilidad 

 poco hora casi   comentario vídeo colgado you tube mayor parte jalear temerario espectacular salto joven colgar afear conducta advertir prohibición baño junto cascada ordesa ir caer multa importante avisar espacio protegido podéis metero agua altero ecosistema cabeza informaro dónde vai recriminar respecto confinamiento alfonso s comentar intentar cruzar francia tema covid aunque trabajar pudimos viaje limitar ordesa sino aventura   día pirineos cuatro amigo incluir ubicación vídeo cerrar ibón plan bañar agua congelado    

 parque nacional confirmar denuncia seprona imagen uno conducta incívica deber intentar erradicar afirmar directora elén villagrasa poder creer ver reproducir vídeo opinión imagen mostrar grave irresponsabilidad autor mil mil seguidor añadir directora deber ser ejemplar destacar valor espacio demostrar contrario comportamiento usar popularidad peor",https://www.heraldo.es/Noticia/aragon/huesca/2020/12/14/los-excesos-en-ordesa-de-un-famoso-youtuber-que-violo-el-confinamiento-y-las-normas-del-parque-1410213.html,heraldo
0,"nuevo hacer realidad teoría conspiración teatro hacer torno prueba masivo vehemencia incluso escuela consentimiento padre etc 
 claro esperar tratar solo número positivo prueba requerido 

 saber pieza tamaño   nano   mm glóbulo rojo tamaño   nano significar cosa diminuto suficientemente pequeño atravesar fácilmente barrera hematoencefálico 

 agradecer información dra patricia callisperis",https://textossalta.com/internacionales/internacional-nanorobot-encontrado-en-la-prueba-de-pcr/,textossalta
1,"condición meteorológico climático incluido inicio temperatura alto primavera hemisferio norte deber usar él pretexto relajar medida salud público detener propagación virus sarscov asegurar informe organización meteorológico mundial factor meteorológico calidad aire afectar pandemia covid 

 etapa conocimiento científico respaldar uso factor meteorológico calidad aire base gobierno relajar intervención destinado reducir transmisión según copresidente equipo trabajo llevar cabo investigación doctor ben zaitchik departamento ciencia tierra planetaria universidad estadounidense johns hopkins 

 ver oleada infección aumentar estación cálido región cálido primero año pandemia evidencia poder volver suceder próximo año agregar 

 dinámica transmisión covid   principio   parecer haber ser influenciar principalmente intervención gubernamental mandato máscara restricción viaje lugar factor meteorológico según panel   miembro experto ciencia terrestre médico salud público 

 impulsor relevante incluir cambio comportamiento humano demografía población afectado recientemente mutación virus   informe analizar papel potencial estacionalidad infección viral respiratorio frecuencia mostrar alguno tipo estacionalidad particular pico otoñoinvierno influenza coronaviru causar resfriado clima templado alimentar expectativa si persistir año covid resultar ser enfermedad fuertemente estacional 

 mecanismo subyacente impulsar estacionalidad infección viral respiratorio aún comprender bien combinación impacto directo supervivencia virus impacto resistencia humano infección influencia indirecto clima estación través cambio comportamiento humano poder juego decir informe 

 estudio laboratorio sarscov virus causar covid arrojar prueba virus sobrevivir tiempo condición fría seco bajo radiación ultravioleta 

 embargo estudio aún indicar si influencia meteorológico directo virus influencia significativo tasa transmisión condición mundo real según documento malo calidad aire aumentar muerte transmisión 
 evidencia influencia factor calidad aire aún concluyente existir alguno evidencia preliminar malo calidad aire aumentar tasa mortalidad covid contaminación afectar directamente transmisión aéreo sarscov virus causar covid según equipo trabajo 

 informe centrar meteorología condición calidad aire abordar detalle circulación aire área interior 

 equipo trabajo interdisciplinario internacional establecer junta investigación organización meteorológico mundial fin proporcionar resumen rápido conocimiento posible influencia meteorológico calidad aire dinámica covid dado asombroso número documento preimpreso disponible actualidad 

 rápido ritmo investigación covid significar estudio dato limitado aparecierar rápido información poder ser cotejar revisado par pronto quedar claro prueba comunicado menudo contradictoria selectivo debido deficiencia metodológico relacionado dato equipo trabajo buscar fomentar buena práctica investigación comunicación decir prof juerg luterbacher director ciencia innovación científico jefe agencia onu 

 trabajo futuro equipo trabajo incluir actualización evidencia científico próximo mes identificación promoción conjunto estructurado pregunta investigación prioritario objetivo prioridad inversión investigación área pandemia clima clima nexo calidad aire 

 investigador asesorar informar buena práctica estándar mínimo método modelado integrado enfermedad infeccioso considerar determinant ambiental 

 agencia onu considerar igual importante mantener comunicación claro activo investigador medio comunicación tomador decisión garantizar hallazgo científico aplicar política manera apropiado objetivo transparente responsable",https://news.un.org/es/story/2021/03/1489602,news
1,"pandemia covid constituir reto precedente aspecto atención sanitario uso efectivo antibiótico manejo infección bacteriana prescripción excesivo inadecuar tratamiento antibiótico contexto pandemia poder facilitar desarrollo bacteria resistente reducir eficacia futuro tratamiento deber extremar él prudencia utilización tipo medicamento 

 aunque covid infección vírico tratar prevenir antibiótico paciente diagnosticado existir confirmación elevado sospecha coinfección sobreinfección bacterián cuadro clínico inevitable considerar prescripción tratamiento antibiótico 

 caso paciente diagnosticado covid infección bacterián confirmado alto sospecha plan nacional frente resistencia antibiótico prar recomendar profesional sanitario 

 buscar asesoramiento equipo proa programa optimización uso antibiótico hospital área salud correspondiente 
 apoyar decisión clínico prescripción antibiótico valor indirecto biomarcador evidencien infección bacterián valor procalcitonina 
 evitar profilaxis antibiótico forma generalizado prevenir neumonía bacterián 
 acuerdo recomendación agencia español medicamento producto sanitario aemps evitar utilización sistemático azitromicina combinación hidroxicloroquina tratamiento covid falta evidencia eficacia riesgo potencial 
 recordar interacción toxicidad tratamiento ejemplo prolongación intervalo qt macrólido quinolona interacción catiónica doxiciclina quinolona interacción medicamentosa macrólido aminoglicósido quinolonas 
 si existir posibilidad reforzar comunicación paciente informar él uso antibiótico justificar infección bacterián ocasionado complicación secundario infección viral 
 parte infección origen bacteriano paciente covid poder pasar desapercibida todo atención centrar abordaje pandemia resultar esencial considerar infección evalúa paciente fiebre especialmente paciente aislado domicilio aquel caso indicar uso antibiótico profesional sanitario deber seguir siguiente recomendación general 

 basar elección tratamiento antibiótico guía local 
 establecer duración mínimo posible tratamiento antibiótico 
 adecuar dosis antibiótico tipo infección circunstancia paciente 
 considerar cambio vía parenteral tratamiento antibiótico vía oral cambio beneficio importante disminuir infección asociado catéter complicación derivado hospitalización prolongado 
 reevaluar periódicamente cada   hora ajustar tratamiento antibiótico según evolución resultado microbiológico 
 sanidad animal pandemia 
 igual resto virus perteneciente familia coronavirus sarscov poder causar infección persona animal significar covid enfermedad zoonótico zoonosis conclusión volver poner manifiesto importancia enfoque one health único salud presente todo medida pran integrar salud humano sanidad animal medioambiente 

 dado actualmente existir evidencia científico implicar contagio nuevo coronavirus animal persona medida adoptado ámbito veterinario centrar reducir riesgo contagio personal granja frenar transmisión virus 

 medida coincidir incluido impulsado pran prevenir infección reducir él necesidad utilizar antibiótico estrategia aplicar granja clínica u hospital veterinario pandemia aunque reforzar disminuir aún riesgo contagio crear ambiente trabajo seguro así sector sanidad animal trabajar principalmente siguiente acción 

 mejora bioseguridad instalación 
 programa formación específico trabajador 
 organización trabajo enfocado minimización riesgo 
 gestión residuo 
 manejo proveedor 
 concienciación responsabilidad individual 
 además ámbito específico animal compañía minimizar posibilidad contagio persona animal recomendar evitar contacto mascota persona infectado evitar salida exterior mascota control supervisión dueño 
",https://www.aemps.gob.es/informa/notasinformativas/laaemps/2020-laaemps/resistencia-bacteriana-y-covid-19-recomendaciones-del-pran-para-el-uso-prudente-de-los-antibioticos-durante-la-pandemia/,aemps
